Year,Project,PlatformAge (y),Platform,Station,Latitude,Longtitude,SamplingDate,InstallationDate,Depth,MethodOfCollection,IdentifiationTechnique,major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,Unaccepted subphylum,infraphylum,Unaccepted Infraphylum,superclass,Unaccepted Superclass,class,Unaccepted Class,subclass,Unaccepted Subclass,infraclass,superorder,Unaccepted Superorder,order,Unaccepted Order,suborder,infraorder,superfamily,family,Unaccepted Family,subfamily,supergenus,subgenus,genus,Unaccepted Genus,species name,Unaccepted Species,subspecies name,Unaccepted subSpecies,picture,ThaiName,Density,No_of_species,Diversity_index,pi,ln(pi),pi*ln(pi)
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Dinophysis,,Dinophysis recurva,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Dinophysis,,Dinophysis schuettii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Dinophysis,,Dinophysis sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Dinophysis,,Dinophysis sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Histioneis,,Histioneis hyalina,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Histioneis,,Histioneis sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Histioneis,,Histioneis sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Histioneis,,Histioneis sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Ornithocercus,,Ornithocercus thumii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Ornithocercus,,Ornithocercus sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Ornithocercus,,Ornithocercus sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Dinophysaceae,,-,-,-,Ornithocercus,,Ornithocercus sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma cuneus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma doryphorum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma favus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma mitra,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Dinophysales,,-,-,-,Oxyphysaceae,,-,-,-,Phalacroma,,Phalacroma sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium extensum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium porrectum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.5,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.6,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.7,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.8,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.9,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Ceratium,,Ceratium sp.10,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos horridus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos furca,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos fusus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos muelleri,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos trichoceros,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos deflexus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos kofoidii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos massiliensis,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos contortus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos brevis,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos teres,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos dens,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos gibberus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos candelabrum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos falcatus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos carriensis,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos macroceros,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos belone,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos pentagonus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos hircus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos karstenii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Ceratiaceae,,-,-,-,Tripos,,Tripos inflatus,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Protoceratiaceae,,-,-,-,Ceratocorys,,Ceratocorys armata,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Protoceratiaceae,,-,-,-,Ceratocorys,,Ceratocorys horrida,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Protoceratiaceae,,-,-,-,Ceratocorys,,Ceratocorys sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Cladopyxidaceae,,-,-,-,Cladopyxis,,Cladopyxis sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax spinifera,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax digitale,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.5,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.6,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Gonyaulacaceae,,-,-,-,Gonyaulax,,Gonyaulax sp.7,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Lingulodiniaceae,,-,-,-,Lingulodinium,,Lingulodinium polyedra,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Lingulodiniaceae,,-,-,-,Lingulodinium,,Lingulodinium sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Lingulodiniaceae,,-,-,-,Lingulodinium,,Lingulodinium sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Protoceratiaceae,,-,-,-,Protoceratium,,Protoceratium sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Ostreopsidoideae,-,-,Alexandrium,,Alexandrium sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Pyrophacoideae,-,-,Pyrophacus,,Pyrophacus horologium,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Pyrophacoideae,-,-,Pyrophacus,,Pyrophacus steinii,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gonyaulacales,,-,-,-,Pyrocystaceae,,Helgolandinioideae,-,-,Fragilidium,,Fragilidium sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.5,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Peridiniales,,-,-,-,Peridiniales incertae sedis,,-,-,-,Gymnodinium,,Gymnodinium sp.6,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gymnodiniales,,-,-,-,Gyrodiniaceae,,-,-,-,Gyrodinium,,Gyrodinium falcatum,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gymnodiniales,,-,-,-,Gyrodiniaceae,,-,-,-,Gyrodinium,,Gyrodinium sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gymnodiniales,,-,-,-,Gymnodiniales incert. sed.,,-,-,-,Balechina,,Balechina coerulea,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Dinophyceae,,-,,-,-,,Gymnodiniales,,-,-,-,Warnowiaceae,,-,-,-,Warnowia,,Warnowia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Noctilucales,,-,-,-,Noctilucaceae,,-,-,-,Noctiluca,,Noctiluca scintillans,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Peridiniales,,-,-,-,Oxytoxaceae,,-,-,-,Oxytoxum,,Oxytoxum sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Peridiniales,,-,-,-,Oxytoxaceae,,-,-,-,Oxytoxum,,Oxytoxum sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Peridiniales,,-,-,-,Oxytoxaceae,,-,-,-,Oxytoxum,,Oxytoxum sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Peridiniales,,-,-,-,Oxytoxaceae,,-,-,-,Oxytoxum,,Oxytoxum sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Phytoplankton,Chromista,Harosa ,Halvaria,-,Miozoa,Myzozoa,,Dinozoa,,Dinoflagellata,,Noctilucophyceae,,-,,-,-,,Peridiniales,,-,-,-,Oxytoxaceae,,-,-,-,Oxytoxum,,Oxytoxum sp.5,,-,,,,,,,,,
